Episode, Reward, Steps, Loss, Entropy
1109.0000,88.0000,88.0000,9.5662,0.4864
1110.0000,99.0000,99.0000,5.7548,0.4897
1111.0000,133.0000,133.0000,11.0836,0.5162
1112.0000,97.0000,97.0000,3.7697,0.5021
1113.0000,82.0000,82.0000,4.6433,0.5350
1114.0000,128.0000,128.0000,19.4398,0.5022
1115.0000,69.0000,69.0000,14.1357,0.4788
1116.0000,105.0000,105.0000,0.2863,0.5118
1117.0000,101.0000,101.0000,1.3813,0.4931
1118.0000,63.0000,63.0000,19.8094,0.4864
1119.0000,106.0000,106.0000,1.7041,0.5057
1120.0000,120.0000,120.0000,2.3248,0.4707
1121.0000,87.0000,87.0000,12.9103,0.4914
1122.0000,56.0000,56.0000,20.5216,0.4693
1123.0000,108.0000,108.0000,21.3651,0.5027
1124.0000,222.0000,222.0000,0.7434,0.4997
1125.0000,116.0000,116.0000,33.8231,0.5253
1126.0000,144.0000,144.0000,0.9320,0.4913
1127.0000,129.0000,129.0000,23.4531,0.5250
1128.0000,118.0000,118.0000,30.2484,0.5326
1129.0000,51.0000,51.0000,29.8480,0.4543
1130.0000,118.0000,118.0000,1.0801,0.4944
1131.0000,108.0000,108.0000,16.7320,0.4920
1132.0000,65.0000,65.0000,17.3948,0.4711
1133.0000,156.0000,156.0000,0.0303,0.5157
1134.0000,125.0000,125.0000,-0.0656,0.4856
1135.0000,59.0000,59.0000,9.9553,0.4868
1136.0000,95.0000,95.0000,6.4912,0.4901
1137.0000,106.0000,106.0000,1.3231,0.4885
1138.0000,138.0000,138.0000,0.7447,0.4854
1139.0000,53.0000,53.0000,32.5382,0.4178
1140.0000,57.0000,57.0000,16.9121,0.4487
1141.0000,82.0000,82.0000,9.3261,0.4873
1142.0000,123.0000,123.0000,18.9248,0.5114
1143.0000,124.0000,124.0000,29.1158,0.5163
1144.0000,139.0000,139.0000,1.0304,0.4805
1145.0000,233.0000,233.0000,15.7720,0.5160
1146.0000,47.0000,47.0000,18.5684,0.4406
1147.0000,170.0000,170.0000,1.1173,0.4684
1148.0000,89.0000,89.0000,27.6020,0.4879
1149.0000,140.0000,140.0000,14.3303,0.5127
1150.0000,152.0000,152.0000,1.5617,0.4980
1151.0000,148.0000,148.0000,0.2677,0.4745
1152.0000,119.0000,119.0000,0.1987,0.4987
1153.0000,179.0000,179.0000,9.0871,0.4963
1154.0000,143.0000,143.0000,20.3856,0.5301
1155.0000,271.0000,271.0000,1.0730,0.5108
1156.0000,112.0000,112.0000,-0.0354,0.4643
1157.0000,65.0000,65.0000,9.0330,0.4553
1158.0000,163.0000,163.0000,0.6177,0.4773
1159.0000,139.0000,139.0000,0.1409,0.4899
1160.0000,162.0000,162.0000,0.8030,0.4962
1161.0000,203.0000,203.0000,18.9836,0.5256
1162.0000,75.0000,75.0000,2.9307,0.4736
1163.0000,142.0000,142.0000,0.3580,0.4722
1164.0000,130.0000,130.0000,21.5834,0.5158
1165.0000,108.0000,108.0000,33.9102,0.5333
1166.0000,96.0000,96.0000,36.2565,0.5225
1167.0000,131.0000,131.0000,29.5018,0.5218
1168.0000,202.0000,202.0000,5.7237,0.4930
1169.0000,94.0000,94.0000,1.2899,0.4732
1170.0000,174.0000,174.0000,0.3767,0.4879
1171.0000,156.0000,156.0000,0.5973,0.4662
1172.0000,212.0000,212.0000,10.1089,0.4687
1173.0000,155.0000,155.0000,22.0916,0.5144
1174.0000,148.0000,148.0000,0.4832,0.4874
1175.0000,197.0000,197.0000,6.4683,0.4894
1176.0000,217.0000,217.0000,8.1097,0.5045
1177.0000,299.0000,299.0000,0.2109,0.4849
1178.0000,117.0000,117.0000,18.9903,0.4708
1179.0000,87.0000,87.0000,12.6376,0.4336
1180.0000,105.0000,105.0000,21.5782,0.4712
1181.0000,125.0000,125.0000,2.8054,0.4762
1182.0000,147.0000,147.0000,0.0560,0.4734
1183.0000,118.0000,118.0000,30.8579,0.5239
1184.0000,122.0000,122.0000,30.5379,0.5401
1185.0000,140.0000,140.0000,16.0015,0.4585
1186.0000,105.0000,105.0000,20.3471,0.4685
1187.0000,173.0000,173.0000,3.4711,0.4700
1188.0000,151.0000,151.0000,23.9847,0.5369
1189.0000,180.0000,180.0000,19.1217,0.5083
1190.0000,171.0000,171.0000,13.6471,0.4812
1191.0000,141.0000,141.0000,26.2253,0.5473
1192.0000,306.0000,306.0000,4.5850,0.5059
1193.0000,230.0000,230.0000,6.7825,0.5035
1194.0000,118.0000,118.0000,25.4569,0.5000
1195.0000,123.0000,123.0000,27.4003,0.5403
1196.0000,127.0000,127.0000,26.1270,0.5362
1197.0000,156.0000,156.0000,20.2595,0.5313
1198.0000,168.0000,168.0000,19.8093,0.5293
1199.0000,131.0000,131.0000,24.6690,0.5222
1200.0000,154.0000,154.0000,12.9656,0.4977
1201.0000,324.0000,324.0000,6.6169,0.4785
1202.0000,192.0000,192.0000,13.9396,0.5088
1203.0000,118.0000,118.0000,21.1598,0.4855
1204.0000,164.0000,164.0000,17.5001,0.5313
1205.0000,135.0000,135.0000,15.6410,0.4894
1206.0000,136.0000,136.0000,19.0111,0.5098
1207.0000,220.0000,220.0000,13.7205,0.5033
1208.0000,127.0000,127.0000,21.0178,0.5201
1209.0000,136.0000,136.0000,19.9045,0.5410
1210.0000,121.0000,121.0000,22.5758,0.5243
1211.0000,230.0000,230.0000,5.9095,0.4925
1212.0000,116.0000,116.0000,18.7826,0.4662
1213.0000,134.0000,134.0000,17.8530,0.5310
1214.0000,125.0000,125.0000,20.3853,0.5397
1215.0000,121.0000,121.0000,18.3283,0.5392
1216.0000,183.0000,183.0000,10.2834,0.4855
1217.0000,156.0000,156.0000,12.4462,0.4964
1218.0000,128.0000,128.0000,15.8998,0.5273
1219.0000,141.0000,141.0000,16.6109,0.4594
1220.0000,114.0000,114.0000,14.2271,0.5273
1221.0000,115.0000,115.0000,16.6218,0.5088
1222.0000,85.0000,85.0000,26.5588,0.4307
1223.0000,139.0000,139.0000,15.9620,0.5217
1224.0000,139.0000,139.0000,15.2733,0.5119
1225.0000,134.0000,134.0000,13.5784,0.5365
1226.0000,116.0000,116.0000,12.0358,0.5395
1227.0000,110.0000,110.0000,13.6441,0.5480
1228.0000,87.0000,87.0000,20.2850,0.4662
1229.0000,50.0000,50.0000,44.1951,0.4425
1230.0000,93.0000,93.0000,22.0894,0.4912
1231.0000,64.0000,64.0000,32.0875,0.4914
1232.0000,70.0000,70.0000,27.3707,0.4873
1233.0000,88.0000,88.0000,24.4378,0.4834
1234.0000,78.0000,78.0000,22.8081,0.4708
1235.0000,119.0000,119.0000,18.9141,0.4511
1236.0000,174.0000,174.0000,4.9531,0.4850
1237.0000,81.0000,81.0000,19.4877,0.4706
1238.0000,85.0000,85.0000,21.5341,0.5004
1239.0000,89.0000,89.0000,19.4498,0.4975
1240.0000,37.0000,37.0000,60.5144,0.4454
1241.0000,68.0000,68.0000,23.1340,0.5264
1242.0000,117.0000,117.0000,6.6602,0.5125
1243.0000,85.0000,85.0000,25.4193,0.4828
1244.0000,82.0000,82.0000,17.4672,0.4908
1245.0000,71.0000,71.0000,26.6143,0.5018
1246.0000,51.0000,51.0000,37.1147,0.4564
1247.0000,48.0000,48.0000,43.3502,0.4238
1248.0000,38.0000,38.0000,51.3674,0.4753
1249.0000,51.0000,51.0000,40.3841,0.4381
1250.0000,38.0000,38.0000,48.5991,0.4573
1251.0000,68.0000,68.0000,30.2849,0.4214
1252.0000,69.0000,69.0000,22.2726,0.4633
1253.0000,72.0000,72.0000,14.9002,0.4708
1254.0000,46.0000,46.0000,39.9447,0.4519
1255.0000,63.0000,63.0000,26.9843,0.4631
1256.0000,65.0000,65.0000,18.7228,0.4956
1257.0000,51.0000,51.0000,25.8865,0.4646
1258.0000,45.0000,45.0000,33.0616,0.4953
1259.0000,48.0000,48.0000,28.7976,0.4622
1260.0000,39.0000,39.0000,38.3624,0.4338
1261.0000,41.0000,41.0000,41.6868,0.4113
1262.0000,39.0000,39.0000,38.4267,0.4379
1263.0000,50.0000,50.0000,26.8744,0.4772
1264.0000,51.0000,51.0000,25.8072,0.4376
1265.0000,60.0000,60.0000,20.4354,0.4608
1266.0000,39.0000,39.0000,39.6788,0.4281
1267.0000,50.0000,50.0000,22.3348,0.5130
1268.0000,43.0000,43.0000,28.6107,0.4589
1269.0000,39.0000,39.0000,29.9535,0.4684
1270.0000,31.0000,31.0000,41.2436,0.4902
1271.0000,69.0000,69.0000,10.1704,0.4642
1272.0000,36.0000,36.0000,34.7542,0.4658
1273.0000,39.0000,39.0000,31.9653,0.4461
1274.0000,46.0000,46.0000,23.9784,0.4768
1275.0000,78.0000,78.0000,11.5815,0.4751
1276.0000,65.0000,65.0000,15.7625,0.5089
1277.0000,50.0000,50.0000,14.7425,0.4958
1278.0000,35.0000,35.0000,32.2514,0.4132
1279.0000,39.0000,39.0000,27.5877,0.4870
1280.0000,71.0000,71.0000,13.2305,0.4822
1281.0000,27.0000,27.0000,39.8003,0.4405
1282.0000,51.0000,51.0000,13.8205,0.4584
1283.0000,48.0000,48.0000,16.5992,0.4385
1284.0000,62.0000,62.0000,15.9565,0.4513
1285.0000,47.0000,47.0000,20.2536,0.4694
1286.0000,57.0000,57.0000,16.3207,0.4679
1287.0000,45.0000,45.0000,23.7663,0.4371
1288.0000,58.0000,58.0000,10.1304,0.4445
1289.0000,74.0000,74.0000,7.1032,0.4723
1290.0000,52.0000,52.0000,11.4053,0.4602
1291.0000,51.0000,51.0000,11.1131,0.4939
1292.0000,48.0000,48.0000,17.7319,0.4463
1293.0000,64.0000,64.0000,7.4608,0.4622
1294.0000,60.0000,60.0000,11.2420,0.4447
1295.0000,66.0000,66.0000,9.8697,0.4823
1296.0000,47.0000,47.0000,16.5210,0.4501
1297.0000,59.0000,59.0000,12.2642,0.4928
1298.0000,49.0000,49.0000,9.5437,0.4804
1299.0000,69.0000,69.0000,6.4809,0.4460
1300.0000,46.0000,46.0000,15.3406,0.4444
1301.0000,72.0000,72.0000,7.8738,0.4609
1302.0000,94.0000,94.0000,1.1739,0.4776
1303.0000,72.0000,72.0000,5.9044,0.4564
1304.0000,61.0000,61.0000,4.0884,0.4512
1305.0000,54.0000,54.0000,10.5365,0.4617
1306.0000,65.0000,65.0000,4.3880,0.4704
1307.0000,66.0000,66.0000,9.6334,0.4350
1308.0000,107.0000,107.0000,3.6361,0.4819
1309.0000,57.0000,57.0000,7.5596,0.4802
1310.0000,76.0000,76.0000,1.1771,0.4731
1311.0000,65.0000,65.0000,1.2220,0.4726
1312.0000,63.0000,63.0000,5.2384,0.4402
1313.0000,48.0000,48.0000,12.9732,0.4363
1314.0000,105.0000,105.0000,0.5222,0.4766
1315.0000,47.0000,47.0000,9.3657,0.4216
1316.0000,53.0000,53.0000,5.9530,0.4544
1317.0000,115.0000,115.0000,0.7140,0.4476
1318.0000,70.0000,70.0000,2.9918,0.4735
1319.0000,59.0000,59.0000,2.3134,0.4613
1320.0000,51.0000,51.0000,11.8117,0.4120
1321.0000,46.0000,46.0000,5.9700,0.4607
1322.0000,57.0000,57.0000,2.0254,0.4661
1323.0000,80.0000,80.0000,1.5739,0.4801
1324.0000,108.0000,108.0000,-0.0393,0.4832
1325.0000,62.0000,62.0000,5.6725,0.4754
1326.0000,52.0000,52.0000,4.3875,0.4579
1327.0000,91.0000,91.0000,2.7335,0.4421
1328.0000,119.0000,119.0000,0.1896,0.4914
1329.0000,110.0000,110.0000,2.0776,0.4536
1330.0000,70.0000,70.0000,2.1277,0.4703
1331.0000,87.0000,87.0000,1.6426,0.4659
1332.0000,66.0000,66.0000,0.3553,0.4779
1333.0000,135.0000,135.0000,1.5286,0.4461
1334.0000,133.0000,133.0000,0.4416,0.4536
1335.0000,153.0000,153.0000,0.3856,0.4541
1336.0000,94.0000,94.0000,1.7815,0.4335
1337.0000,108.0000,108.0000,3.5616,0.4285
1338.0000,109.0000,109.0000,0.9876,0.4760
1339.0000,148.0000,148.0000,4.8834,0.4554
1340.0000,130.0000,130.0000,0.3836,0.4418
1341.0000,87.0000,87.0000,0.1597,0.4889
1342.0000,105.0000,105.0000,0.2812,0.4500
1343.0000,66.0000,66.0000,7.9165,0.4230
1344.0000,52.0000,52.0000,7.8890,0.4234
1345.0000,156.0000,156.0000,3.5118,0.4938
1346.0000,84.0000,84.0000,0.3725,0.4488
1347.0000,91.0000,91.0000,-0.1000,0.4827
1348.0000,72.0000,72.0000,0.4554,0.4274
1349.0000,106.0000,106.0000,1.2679,0.4433
1350.0000,100.0000,100.0000,0.1852,0.4787
1351.0000,90.0000,90.0000,4.6737,0.4339
1352.0000,101.0000,101.0000,-0.1116,0.4662
1353.0000,66.0000,66.0000,1.7109,0.4542
1354.0000,55.0000,55.0000,5.9088,0.4497
1355.0000,159.0000,159.0000,4.3978,0.4310
1356.0000,104.0000,104.0000,-0.0065,0.4501
1357.0000,84.0000,84.0000,5.6278,0.4186
1358.0000,61.0000,61.0000,4.4156,0.4137
1359.0000,106.0000,106.0000,0.2591,0.4478
1360.0000,54.0000,54.0000,11.1001,0.3940
1361.0000,116.0000,116.0000,0.0304,0.4774
1362.0000,74.0000,74.0000,1.3893,0.4334
1363.0000,81.0000,81.0000,1.4752,0.4236
1364.0000,64.0000,64.0000,0.9047,0.4598
1365.0000,62.0000,62.0000,2.3673,0.4281
1366.0000,75.0000,75.0000,0.5607,0.4593
1367.0000,104.0000,104.0000,-0.1239,0.4482
1368.0000,92.0000,92.0000,0.2986,0.4694
1369.0000,99.0000,99.0000,1.3768,0.4748
1370.0000,96.0000,96.0000,1.8993,0.4525
1371.0000,69.0000,69.0000,-0.1470,0.4852
1372.0000,75.0000,75.0000,9.3268,0.4294
1373.0000,164.0000,164.0000,0.3788,0.4350
1374.0000,90.0000,90.0000,3.7545,0.4239
1375.0000,131.0000,131.0000,0.2159,0.4728
1376.0000,74.0000,74.0000,2.2290,0.4240
1377.0000,111.0000,111.0000,-0.0454,0.4567
1378.0000,110.0000,110.0000,1.4340,0.4679
1379.0000,59.0000,59.0000,1.0589,0.4635
1380.0000,76.0000,76.0000,0.9568,0.4479
1381.0000,71.0000,71.0000,0.3995,0.4695
1382.0000,95.0000,95.0000,2.6203,0.4294
1383.0000,105.0000,105.0000,0.2744,0.4376
1384.0000,52.0000,52.0000,10.8485,0.3992
1385.0000,91.0000,91.0000,-0.0241,0.4483
1386.0000,101.0000,101.0000,4.6997,0.4855
1387.0000,77.0000,77.0000,0.6924,0.4553
1388.0000,98.0000,98.0000,0.2037,0.4549
1389.0000,91.0000,91.0000,0.9994,0.4583
1390.0000,76.0000,76.0000,0.6922,0.4468
1391.0000,118.0000,118.0000,0.1450,0.4251
1392.0000,101.0000,101.0000,1.8433,0.4732
1393.0000,156.0000,156.0000,1.2457,0.4906
1394.0000,138.0000,138.0000,2.9380,0.4779
1395.0000,158.0000,158.0000,0.3030,0.4663
1396.0000,161.0000,161.0000,0.0237,0.4404
1397.0000,123.0000,123.0000,0.1383,0.4467
1398.0000,67.0000,67.0000,2.8761,0.4205
1399.0000,147.0000,147.0000,3.1318,0.4507
1400.0000,123.0000,123.0000,0.9089,0.4401
1401.0000,78.0000,78.0000,5.5310,0.4124
1402.0000,119.0000,119.0000,4.3005,0.4745
1403.0000,146.0000,146.0000,0.6610,0.4784
1404.0000,131.0000,131.0000,1.7781,0.4965
1405.0000,51.0000,51.0000,10.0085,0.4032
1406.0000,109.0000,109.0000,1.6558,0.4197
1407.0000,94.0000,94.0000,1.2361,0.4216
1408.0000,105.0000,105.0000,1.6875,0.4257
1409.0000,91.0000,91.0000,0.4031,0.4370
1410.0000,91.0000,91.0000,1.8022,0.4058
1411.0000,136.0000,136.0000,0.1105,0.4648
1412.0000,108.0000,108.0000,3.7454,0.4788
1413.0000,96.0000,96.0000,-0.0315,0.4436
1414.0000,66.0000,66.0000,5.0450,0.4115
1415.0000,143.0000,143.0000,0.6738,0.4544
1416.0000,78.0000,78.0000,-0.1603,0.4486
1417.0000,102.0000,102.0000,0.4755,0.4621
1418.0000,113.0000,113.0000,0.4888,0.4816
1419.0000,99.0000,99.0000,2.4214,0.4072
1420.0000,128.0000,128.0000,0.6486,0.4654
1421.0000,142.0000,142.0000,7.7959,0.4379
1422.0000,143.0000,143.0000,2.4401,0.4905
1423.0000,173.0000,173.0000,3.5337,0.4140
1424.0000,117.0000,117.0000,0.4345,0.5000
1425.0000,155.0000,155.0000,18.8615,0.4352
1426.0000,117.0000,117.0000,2.0048,0.4696
1427.0000,198.0000,198.0000,4.5144,0.4476
1428.0000,139.0000,139.0000,1.2860,0.4424
1429.0000,159.0000,159.0000,1.5652,0.4585
1430.0000,216.0000,216.0000,8.6183,0.4431
1431.0000,153.0000,153.0000,0.3848,0.4604
1432.0000,180.0000,180.0000,14.0222,0.4551
1433.0000,167.0000,167.0000,9.4707,0.4538
1434.0000,140.0000,140.0000,4.7034,0.4581
1435.0000,165.0000,165.0000,15.0971,0.4599
1436.0000,198.0000,198.0000,2.2136,0.4347
1437.0000,170.0000,170.0000,4.2812,0.4678
1438.0000,253.0000,253.0000,1.5992,0.4350
1439.0000,126.0000,126.0000,2.8127,0.4452
1440.0000,129.0000,129.0000,3.0175,0.4642
1441.0000,182.0000,182.0000,10.1204,0.4408
1442.0000,172.0000,172.0000,18.0419,0.4423
1443.0000,371.0000,371.0000,3.8892,0.4404
1444.0000,187.0000,187.0000,0.8547,0.4494
1445.0000,183.0000,183.0000,2.6464,0.4637
1446.0000,117.0000,117.0000,16.4183,0.4130
1447.0000,127.0000,127.0000,16.0213,0.4368
1448.0000,150.0000,150.0000,17.0756,0.4468
1449.0000,272.0000,272.0000,6.2272,0.4399
1450.0000,145.0000,145.0000,12.7233,0.4416
1451.0000,247.0000,247.0000,6.6409,0.4401
1452.0000,204.0000,204.0000,5.9363,0.4479
1453.0000,199.0000,199.0000,1.8561,0.4312
1454.0000,197.0000,197.0000,8.6499,0.4552
1455.0000,165.0000,165.0000,10.1280,0.4274
1456.0000,160.0000,160.0000,10.8949,0.4452
1457.0000,264.0000,264.0000,6.0989,0.4266
1458.0000,238.0000,238.0000,6.8544,0.4524
1459.0000,145.0000,145.0000,20.2686,0.4548
1460.0000,153.0000,153.0000,22.1609,0.4510
1461.0000,122.0000,122.0000,14.6471,0.4628
1462.0000,125.0000,125.0000,20.1424,0.4632
1463.0000,327.0000,327.0000,3.3382,0.4529
1464.0000,105.0000,105.0000,8.4180,0.4752
1465.0000,233.0000,233.0000,2.6803,0.4403
1466.0000,161.0000,161.0000,13.4528,0.4449
1467.0000,114.0000,114.0000,21.9056,0.4651
1468.0000,170.0000,170.0000,12.0781,0.4530
1469.0000,115.0000,115.0000,20.8278,0.4542
1470.0000,141.0000,141.0000,10.5234,0.4411
1471.0000,105.0000,105.0000,18.9011,0.4672
1472.0000,179.0000,179.0000,6.5221,0.4290
1473.0000,213.0000,213.0000,7.6818,0.4638
1474.0000,161.0000,161.0000,21.7808,0.4355
1475.0000,120.0000,120.0000,18.7442,0.4800
1476.0000,208.0000,208.0000,17.1044,0.4349
1477.0000,132.0000,132.0000,12.2225,0.4483
1478.0000,117.0000,117.0000,10.6361,0.4260
1479.0000,248.0000,248.0000,6.4178,0.4529
1480.0000,236.0000,236.0000,3.7859,0.4512
1481.0000,154.0000,154.0000,23.4878,0.4507
1482.0000,164.0000,164.0000,13.4616,0.4435
1483.0000,101.0000,101.0000,20.2066,0.4458
1484.0000,163.0000,163.0000,7.0614,0.4583
1485.0000,187.0000,187.0000,9.4560,0.4466
1486.0000,122.0000,122.0000,21.3612,0.4704
1487.0000,251.0000,251.0000,6.2081,0.4538
1488.0000,173.0000,173.0000,12.3091,0.4381
1489.0000,127.0000,127.0000,20.3986,0.4519
1490.0000,283.0000,283.0000,6.5347,0.4363
1491.0000,113.0000,113.0000,21.5789,0.4467
1492.0000,238.0000,238.0000,8.0236,0.4129
1493.0000,136.0000,136.0000,11.7893,0.4423
1494.0000,158.0000,158.0000,22.5163,0.4289
1495.0000,115.0000,115.0000,23.9982,0.4557
1496.0000,134.0000,134.0000,12.8881,0.4485
1497.0000,150.0000,150.0000,8.3926,0.4547
1498.0000,186.0000,186.0000,15.4208,0.4402
1499.0000,135.0000,135.0000,20.6615,0.4329
1500.0000,137.0000,137.0000,19.8214,0.4647
