Episode, Reward, Steps, Loss, Entropy
556.0000,500.0000,500.0000,0.7753,0.5256
557.0000,500.0000,500.0000,0.7753,0.5256
558.0000,500.0000,500.0000,0.7753,0.5256
559.0000,500.0000,500.0000,0.7753,0.5256
560.0000,500.0000,500.0000,0.6805,0.5283
561.0000,500.0000,500.0000,0.6805,0.5283
562.0000,500.0000,500.0000,0.6805,0.5283
563.0000,500.0000,500.0000,0.6805,0.5283
564.0000,500.0000,500.0000,0.6805,0.5283
565.0000,500.0000,500.0000,0.1061,0.5292
566.0000,500.0000,500.0000,0.1061,0.5292
567.0000,500.0000,500.0000,0.1061,0.5292
568.0000,500.0000,500.0000,0.1061,0.5292
569.0000,500.0000,500.0000,0.1061,0.5292
570.0000,500.0000,500.0000,0.2685,0.5434
571.0000,500.0000,500.0000,0.2685,0.5434
572.0000,500.0000,500.0000,0.2685,0.5434
573.0000,500.0000,500.0000,0.2685,0.5434
574.0000,500.0000,500.0000,0.2685,0.5434
575.0000,500.0000,500.0000,0.4097,0.5622
576.0000,500.0000,500.0000,0.4097,0.5622
577.0000,500.0000,500.0000,0.4097,0.5622
578.0000,500.0000,500.0000,0.4097,0.5622
579.0000,500.0000,500.0000,0.4097,0.5622
580.0000,500.0000,500.0000,0.8605,0.5605
581.0000,500.0000,500.0000,0.8605,0.5605
582.0000,500.0000,500.0000,0.8605,0.5605
583.0000,500.0000,500.0000,0.8605,0.5605
584.0000,500.0000,500.0000,0.8605,0.5605
585.0000,500.0000,500.0000,0.3046,0.5616
586.0000,500.0000,500.0000,0.3046,0.5616
587.0000,500.0000,500.0000,0.3046,0.5616
588.0000,500.0000,500.0000,0.3046,0.5616
589.0000,500.0000,500.0000,0.3046,0.5616
590.0000,500.0000,500.0000,0.5004,0.5507
591.0000,500.0000,500.0000,0.5004,0.5507
592.0000,500.0000,500.0000,0.5004,0.5507
593.0000,500.0000,500.0000,0.5004,0.5507
594.0000,500.0000,500.0000,0.5004,0.5507
595.0000,500.0000,500.0000,0.6232,0.5602
596.0000,500.0000,500.0000,0.6232,0.5602
597.0000,500.0000,500.0000,0.6232,0.5602
598.0000,500.0000,500.0000,0.6232,0.5602
599.0000,500.0000,500.0000,0.6232,0.5602
600.0000,500.0000,500.0000,0.4263,0.5723
601.0000,500.0000,500.0000,0.4263,0.5723
602.0000,500.0000,500.0000,0.4263,0.5723
603.0000,500.0000,500.0000,0.4263,0.5723
604.0000,500.0000,500.0000,0.4263,0.5723
605.0000,500.0000,500.0000,0.6101,0.5558
606.0000,500.0000,500.0000,0.6101,0.5558
607.0000,500.0000,500.0000,0.6101,0.5558
608.0000,500.0000,500.0000,0.6101,0.5558
609.0000,500.0000,500.0000,0.6101,0.5558
610.0000,500.0000,500.0000,0.4887,0.5506
611.0000,500.0000,500.0000,0.4887,0.5506
612.0000,500.0000,500.0000,0.4887,0.5506
613.0000,500.0000,500.0000,0.4887,0.5506
614.0000,500.0000,500.0000,0.4887,0.5506
615.0000,500.0000,500.0000,0.3017,0.5554
616.0000,500.0000,500.0000,0.3017,0.5554
617.0000,500.0000,500.0000,0.3017,0.5554
618.0000,500.0000,500.0000,0.3017,0.5554
619.0000,500.0000,500.0000,0.3017,0.5554
620.0000,500.0000,500.0000,0.2932,0.5529
621.0000,500.0000,500.0000,0.2932,0.5529
622.0000,500.0000,500.0000,0.2932,0.5529
623.0000,500.0000,500.0000,0.2932,0.5529
624.0000,500.0000,500.0000,0.2932,0.5529
625.0000,500.0000,500.0000,0.4278,0.5622
626.0000,500.0000,500.0000,0.4278,0.5622
627.0000,500.0000,500.0000,0.4278,0.5622
628.0000,500.0000,500.0000,0.4278,0.5622
629.0000,500.0000,500.0000,0.4278,0.5622
630.0000,500.0000,500.0000,0.5944,0.5567
631.0000,500.0000,500.0000,0.5944,0.5567
632.0000,500.0000,500.0000,0.5944,0.5567
633.0000,500.0000,500.0000,0.5944,0.5567
634.0000,500.0000,500.0000,0.5944,0.5567
635.0000,500.0000,500.0000,0.4390,0.5646
636.0000,500.0000,500.0000,0.4390,0.5646
637.0000,500.0000,500.0000,0.4390,0.5646
638.0000,500.0000,500.0000,0.4390,0.5646
639.0000,500.0000,500.0000,0.4390,0.5646
640.0000,500.0000,500.0000,0.1999,0.5717
641.0000,500.0000,500.0000,0.1999,0.5717
642.0000,500.0000,500.0000,0.1999,0.5717
643.0000,105.0000,105.0000,0.1999,0.5717
644.0000,500.0000,500.0000,0.1999,0.5717
645.0000,500.0000,500.0000,0.4167,0.5697
646.0000,500.0000,500.0000,0.4167,0.5697
647.0000,186.0000,186.0000,0.4167,0.5697
648.0000,310.0000,310.0000,0.4167,0.5697
649.0000,500.0000,500.0000,0.4167,0.5697
650.0000,500.0000,500.0000,0.3355,0.5639
651.0000,500.0000,500.0000,0.3355,0.5639
652.0000,500.0000,500.0000,0.3355,0.5639
653.0000,500.0000,500.0000,0.3355,0.5639
654.0000,500.0000,500.0000,0.3355,0.5639
655.0000,500.0000,500.0000,0.3234,0.5637
656.0000,500.0000,500.0000,0.3234,0.5637
657.0000,500.0000,500.0000,0.3234,0.5637
658.0000,500.0000,500.0000,0.3234,0.5637
659.0000,500.0000,500.0000,0.3234,0.5637
660.0000,500.0000,500.0000,0.5094,0.5690
661.0000,500.0000,500.0000,0.5094,0.5690
662.0000,500.0000,500.0000,0.5094,0.5690
663.0000,500.0000,500.0000,0.5094,0.5690
664.0000,500.0000,500.0000,0.5094,0.5690
665.0000,500.0000,500.0000,0.0558,0.5762
666.0000,500.0000,500.0000,0.0558,0.5762
667.0000,500.0000,500.0000,0.0558,0.5762
668.0000,385.0000,385.0000,0.0558,0.5762
669.0000,500.0000,500.0000,0.0558,0.5762
670.0000,500.0000,500.0000,0.3502,0.5778
671.0000,500.0000,500.0000,0.3502,0.5778
672.0000,500.0000,500.0000,0.3502,0.5778
673.0000,177.0000,177.0000,0.3502,0.5778
674.0000,500.0000,500.0000,0.3502,0.5778
675.0000,172.0000,172.0000,0.5145,0.5719
676.0000,500.0000,500.0000,0.5145,0.5719
677.0000,500.0000,500.0000,0.5145,0.5719
678.0000,95.0000,95.0000,0.5145,0.5719
679.0000,500.0000,500.0000,0.5145,0.5719
680.0000,132.0000,132.0000,0.5162,0.5709
681.0000,500.0000,500.0000,0.5162,0.5709
682.0000,500.0000,500.0000,0.5162,0.5709
683.0000,500.0000,500.0000,0.5162,0.5709
684.0000,372.0000,372.0000,0.5162,0.5709
685.0000,500.0000,500.0000,0.4508,0.5485
686.0000,500.0000,500.0000,0.4508,0.5485
687.0000,459.0000,459.0000,0.4508,0.5485
688.0000,500.0000,500.0000,0.4508,0.5485
689.0000,500.0000,500.0000,0.4508,0.5485
690.0000,500.0000,500.0000,-0.0165,0.5703
691.0000,500.0000,500.0000,-0.0165,0.5703
692.0000,500.0000,500.0000,-0.0165,0.5703
693.0000,500.0000,500.0000,-0.0165,0.5703
694.0000,500.0000,500.0000,-0.0165,0.5703
695.0000,500.0000,500.0000,0.4401,0.5680
696.0000,500.0000,500.0000,0.4401,0.5680
697.0000,334.0000,334.0000,0.4401,0.5680
698.0000,500.0000,500.0000,0.4401,0.5680
699.0000,500.0000,500.0000,0.4401,0.5680
700.0000,500.0000,500.0000,0.1332,0.5655
701.0000,56.0000,56.0000,0.1332,0.5655
702.0000,500.0000,500.0000,0.1332,0.5655
703.0000,500.0000,500.0000,0.1332,0.5655
704.0000,500.0000,500.0000,0.1332,0.5655
705.0000,500.0000,500.0000,0.2656,0.5524
706.0000,500.0000,500.0000,0.2656,0.5524
707.0000,500.0000,500.0000,0.2656,0.5524
708.0000,500.0000,500.0000,0.2656,0.5524
709.0000,500.0000,500.0000,0.2656,0.5524
710.0000,500.0000,500.0000,0.2484,0.5651
711.0000,500.0000,500.0000,0.2484,0.5651
712.0000,411.0000,411.0000,0.2484,0.5651
713.0000,500.0000,500.0000,0.2484,0.5651
714.0000,500.0000,500.0000,0.2484,0.5651
715.0000,500.0000,500.0000,0.2701,0.5557
716.0000,500.0000,500.0000,0.2701,0.5557
717.0000,500.0000,500.0000,0.2701,0.5557
718.0000,500.0000,500.0000,0.2701,0.5557
719.0000,500.0000,500.0000,0.2701,0.5557
720.0000,500.0000,500.0000,-0.0182,0.5649
721.0000,500.0000,500.0000,-0.0182,0.5649
722.0000,500.0000,500.0000,-0.0182,0.5649
723.0000,500.0000,500.0000,-0.0182,0.5649
724.0000,500.0000,500.0000,-0.0182,0.5649
725.0000,500.0000,500.0000,0.7814,0.5576
726.0000,500.0000,500.0000,0.7814,0.5576
727.0000,500.0000,500.0000,0.7814,0.5576
728.0000,500.0000,500.0000,0.7814,0.5576
729.0000,500.0000,500.0000,0.7814,0.5576
730.0000,500.0000,500.0000,0.1026,0.5595
731.0000,500.0000,500.0000,0.1026,0.5595
732.0000,500.0000,500.0000,0.1026,0.5595
733.0000,500.0000,500.0000,0.1026,0.5595
734.0000,500.0000,500.0000,0.1026,0.5595
735.0000,500.0000,500.0000,0.3917,0.5517
736.0000,500.0000,500.0000,0.3917,0.5517
737.0000,500.0000,500.0000,0.3917,0.5517
738.0000,500.0000,500.0000,0.3917,0.5517
739.0000,500.0000,500.0000,0.3917,0.5517
740.0000,500.0000,500.0000,0.6993,0.5659
741.0000,500.0000,500.0000,0.6993,0.5659
742.0000,500.0000,500.0000,0.6993,0.5659
743.0000,500.0000,500.0000,0.6993,0.5659
744.0000,500.0000,500.0000,0.6993,0.5659
745.0000,500.0000,500.0000,0.0701,0.5602
746.0000,500.0000,500.0000,0.0701,0.5602
747.0000,500.0000,500.0000,0.0701,0.5602
748.0000,395.0000,395.0000,0.0701,0.5602
749.0000,500.0000,500.0000,0.0701,0.5602
750.0000,500.0000,500.0000,0.5235,0.5469
751.0000,500.0000,500.0000,0.5235,0.5469
752.0000,500.0000,500.0000,0.5235,0.5469
753.0000,500.0000,500.0000,0.5235,0.5469
754.0000,500.0000,500.0000,0.5235,0.5469
755.0000,500.0000,500.0000,0.5403,0.5608
756.0000,500.0000,500.0000,0.5403,0.5608
757.0000,500.0000,500.0000,0.5403,0.5608
758.0000,500.0000,500.0000,0.5403,0.5608
759.0000,500.0000,500.0000,0.5403,0.5608
760.0000,500.0000,500.0000,0.0353,0.5702
761.0000,500.0000,500.0000,0.0353,0.5702
762.0000,500.0000,500.0000,0.0353,0.5702
763.0000,500.0000,500.0000,0.0353,0.5702
764.0000,500.0000,500.0000,0.0353,0.5702
765.0000,500.0000,500.0000,0.7098,0.5659
766.0000,500.0000,500.0000,0.7098,0.5659
767.0000,500.0000,500.0000,0.7098,0.5659
768.0000,500.0000,500.0000,0.7098,0.5659
769.0000,500.0000,500.0000,0.7098,0.5659
770.0000,500.0000,500.0000,0.6021,0.5726
771.0000,500.0000,500.0000,0.6021,0.5726
772.0000,500.0000,500.0000,0.6021,0.5726
773.0000,500.0000,500.0000,0.6021,0.5726
774.0000,500.0000,500.0000,0.6021,0.5726
775.0000,500.0000,500.0000,0.5005,0.5665
776.0000,500.0000,500.0000,0.5005,0.5665
777.0000,500.0000,500.0000,0.5005,0.5665
778.0000,500.0000,500.0000,0.5005,0.5665
779.0000,500.0000,500.0000,0.5005,0.5665
780.0000,500.0000,500.0000,0.2692,0.5654
781.0000,500.0000,500.0000,0.2692,0.5654
782.0000,500.0000,500.0000,0.2692,0.5654
783.0000,500.0000,500.0000,0.2692,0.5654
784.0000,500.0000,500.0000,0.2692,0.5654
785.0000,500.0000,500.0000,0.0562,0.5733
786.0000,500.0000,500.0000,0.0562,0.5733
787.0000,500.0000,500.0000,0.0562,0.5733
788.0000,500.0000,500.0000,0.0562,0.5733
789.0000,500.0000,500.0000,0.0562,0.5733
790.0000,500.0000,500.0000,0.1780,0.5686
791.0000,500.0000,500.0000,0.1780,0.5686
792.0000,500.0000,500.0000,0.1780,0.5686
793.0000,500.0000,500.0000,0.1780,0.5686
794.0000,500.0000,500.0000,0.1780,0.5686
795.0000,500.0000,500.0000,0.8170,0.5675
796.0000,500.0000,500.0000,0.8170,0.5675
797.0000,500.0000,500.0000,0.8170,0.5675
798.0000,500.0000,500.0000,0.8170,0.5675
799.0000,500.0000,500.0000,0.8170,0.5675
800.0000,500.0000,500.0000,0.1269,0.5728
801.0000,500.0000,500.0000,0.1269,0.5728
802.0000,236.0000,236.0000,0.1269,0.5728
803.0000,500.0000,500.0000,0.1269,0.5728
804.0000,500.0000,500.0000,0.1269,0.5728
805.0000,500.0000,500.0000,0.5266,0.5582
806.0000,500.0000,500.0000,0.5266,0.5582
807.0000,500.0000,500.0000,0.5266,0.5582
808.0000,500.0000,500.0000,0.5266,0.5582
809.0000,500.0000,500.0000,0.5266,0.5582
810.0000,500.0000,500.0000,0.3371,0.5528
811.0000,500.0000,500.0000,0.3371,0.5528
812.0000,500.0000,500.0000,0.3371,0.5528
813.0000,500.0000,500.0000,0.3371,0.5528
814.0000,500.0000,500.0000,0.3371,0.5528
815.0000,500.0000,500.0000,-0.0029,0.5444
816.0000,500.0000,500.0000,-0.0029,0.5444
817.0000,500.0000,500.0000,-0.0029,0.5444
818.0000,500.0000,500.0000,-0.0029,0.5444
819.0000,500.0000,500.0000,-0.0029,0.5444
820.0000,500.0000,500.0000,0.5539,0.5505
821.0000,500.0000,500.0000,0.5539,0.5505
822.0000,500.0000,500.0000,0.5539,0.5505
823.0000,500.0000,500.0000,0.5539,0.5505
824.0000,500.0000,500.0000,0.5539,0.5505
825.0000,500.0000,500.0000,0.3123,0.5548
826.0000,500.0000,500.0000,0.3123,0.5548
827.0000,500.0000,500.0000,0.3123,0.5548
828.0000,500.0000,500.0000,0.3123,0.5548
829.0000,500.0000,500.0000,0.3123,0.5548
830.0000,500.0000,500.0000,0.5352,0.5553
831.0000,500.0000,500.0000,0.5352,0.5553
832.0000,500.0000,500.0000,0.5352,0.5553
833.0000,500.0000,500.0000,0.5352,0.5553
834.0000,500.0000,500.0000,0.5352,0.5553
835.0000,500.0000,500.0000,0.1636,0.5518
836.0000,500.0000,500.0000,0.1636,0.5518
837.0000,500.0000,500.0000,0.1636,0.5518
838.0000,500.0000,500.0000,0.1636,0.5518
839.0000,500.0000,500.0000,0.1636,0.5518
840.0000,500.0000,500.0000,0.7003,0.5444
841.0000,500.0000,500.0000,0.7003,0.5444
842.0000,500.0000,500.0000,0.7003,0.5444
843.0000,500.0000,500.0000,0.7003,0.5444
844.0000,500.0000,500.0000,0.7003,0.5444
845.0000,500.0000,500.0000,0.2241,0.5415
846.0000,500.0000,500.0000,0.2241,0.5415
847.0000,500.0000,500.0000,0.2241,0.5415
848.0000,500.0000,500.0000,0.2241,0.5415
849.0000,500.0000,500.0000,0.2241,0.5415
850.0000,500.0000,500.0000,-0.0055,0.5468
851.0000,500.0000,500.0000,-0.0055,0.5468
852.0000,500.0000,500.0000,-0.0055,0.5468
853.0000,500.0000,500.0000,-0.0055,0.5468
854.0000,500.0000,500.0000,-0.0055,0.5468
855.0000,500.0000,500.0000,0.3164,0.5400
856.0000,500.0000,500.0000,0.3164,0.5400
857.0000,500.0000,500.0000,0.3164,0.5400
858.0000,500.0000,500.0000,0.3164,0.5400
859.0000,500.0000,500.0000,0.3164,0.5400
860.0000,500.0000,500.0000,0.7864,0.5400
861.0000,500.0000,500.0000,0.7864,0.5400
862.0000,500.0000,500.0000,0.7864,0.5400
863.0000,500.0000,500.0000,0.7864,0.5400
864.0000,500.0000,500.0000,0.7864,0.5400
865.0000,500.0000,500.0000,0.6766,0.5253
866.0000,500.0000,500.0000,0.6766,0.5253
867.0000,500.0000,500.0000,0.6766,0.5253
868.0000,500.0000,500.0000,0.6766,0.5253
869.0000,500.0000,500.0000,0.6766,0.5253
870.0000,500.0000,500.0000,-0.0179,0.5321
871.0000,500.0000,500.0000,-0.0179,0.5321
872.0000,500.0000,500.0000,-0.0179,0.5321
873.0000,500.0000,500.0000,-0.0179,0.5321
874.0000,500.0000,500.0000,-0.0179,0.5321
875.0000,500.0000,500.0000,0.0740,0.5259
876.0000,500.0000,500.0000,0.0740,0.5259
877.0000,500.0000,500.0000,0.0740,0.5259
878.0000,500.0000,500.0000,0.0740,0.5259
879.0000,500.0000,500.0000,0.0740,0.5259
880.0000,500.0000,500.0000,0.5368,0.5236
881.0000,500.0000,500.0000,0.5368,0.5236
882.0000,500.0000,500.0000,0.5368,0.5236
883.0000,500.0000,500.0000,0.5368,0.5236
884.0000,500.0000,500.0000,0.5368,0.5236
885.0000,500.0000,500.0000,0.7526,0.5466
886.0000,500.0000,500.0000,0.7526,0.5466
887.0000,500.0000,500.0000,0.7526,0.5466
888.0000,500.0000,500.0000,0.7526,0.5466
889.0000,500.0000,500.0000,0.7526,0.5466
890.0000,500.0000,500.0000,0.4626,0.5435
891.0000,500.0000,500.0000,0.4626,0.5435
892.0000,500.0000,500.0000,0.4626,0.5435
893.0000,500.0000,500.0000,0.4626,0.5435
894.0000,500.0000,500.0000,0.4626,0.5435
895.0000,500.0000,500.0000,0.3904,0.5469
896.0000,500.0000,500.0000,0.3904,0.5469
897.0000,500.0000,500.0000,0.3904,0.5469
898.0000,500.0000,500.0000,0.3904,0.5469
899.0000,500.0000,500.0000,0.3904,0.5469
900.0000,500.0000,500.0000,0.0061,0.5441
901.0000,500.0000,500.0000,0.0061,0.5441
902.0000,500.0000,500.0000,0.0061,0.5441
903.0000,500.0000,500.0000,0.0061,0.5441
904.0000,500.0000,500.0000,0.0061,0.5441
905.0000,500.0000,500.0000,0.1401,0.5387
906.0000,500.0000,500.0000,0.1401,0.5387
907.0000,500.0000,500.0000,0.1401,0.5387
908.0000,500.0000,500.0000,0.1401,0.5387
909.0000,500.0000,500.0000,0.1401,0.5387
910.0000,500.0000,500.0000,0.6107,0.5433
911.0000,500.0000,500.0000,0.6107,0.5433
912.0000,500.0000,500.0000,0.6107,0.5433
913.0000,500.0000,500.0000,0.6107,0.5433
914.0000,500.0000,500.0000,0.6107,0.5433
915.0000,500.0000,500.0000,0.3175,0.5410
916.0000,500.0000,500.0000,0.3175,0.5410
917.0000,500.0000,500.0000,0.3175,0.5410
918.0000,500.0000,500.0000,0.3175,0.5410
919.0000,500.0000,500.0000,0.3175,0.5410
920.0000,500.0000,500.0000,0.1144,0.5544
921.0000,500.0000,500.0000,0.1144,0.5544
922.0000,500.0000,500.0000,0.1144,0.5544
923.0000,500.0000,500.0000,0.1144,0.5544
924.0000,500.0000,500.0000,0.1144,0.5544
925.0000,500.0000,500.0000,0.3920,0.5487
926.0000,500.0000,500.0000,0.3920,0.5487
927.0000,500.0000,500.0000,0.3920,0.5487
928.0000,500.0000,500.0000,0.3920,0.5487
929.0000,500.0000,500.0000,0.3920,0.5487
930.0000,500.0000,500.0000,0.1628,0.5410
931.0000,500.0000,500.0000,0.1628,0.5410
932.0000,500.0000,500.0000,0.1628,0.5410
933.0000,500.0000,500.0000,0.1628,0.5410
934.0000,500.0000,500.0000,0.1628,0.5410
935.0000,500.0000,500.0000,0.2649,0.5461
936.0000,500.0000,500.0000,0.2649,0.5461
937.0000,500.0000,500.0000,0.2649,0.5461
938.0000,500.0000,500.0000,0.2649,0.5461
939.0000,500.0000,500.0000,0.2649,0.5461
940.0000,500.0000,500.0000,0.3035,0.5408
941.0000,500.0000,500.0000,0.3035,0.5408
942.0000,500.0000,500.0000,0.3035,0.5408
943.0000,500.0000,500.0000,0.3035,0.5408
944.0000,500.0000,500.0000,0.3035,0.5408
945.0000,500.0000,500.0000,0.3050,0.5367
946.0000,500.0000,500.0000,0.3050,0.5367
947.0000,500.0000,500.0000,0.3050,0.5367
948.0000,500.0000,500.0000,0.3050,0.5367
949.0000,500.0000,500.0000,0.3050,0.5367
950.0000,500.0000,500.0000,0.4292,0.5412
951.0000,500.0000,500.0000,0.4292,0.5412
952.0000,500.0000,500.0000,0.4292,0.5412
953.0000,500.0000,500.0000,0.4292,0.5412
954.0000,500.0000,500.0000,0.4292,0.5412
955.0000,500.0000,500.0000,0.3384,0.5491
956.0000,500.0000,500.0000,0.3384,0.5491
957.0000,500.0000,500.0000,0.3384,0.5491
958.0000,500.0000,500.0000,0.3384,0.5491
959.0000,500.0000,500.0000,0.3384,0.5491
960.0000,500.0000,500.0000,0.2371,0.5406
961.0000,500.0000,500.0000,0.2371,0.5406
962.0000,500.0000,500.0000,0.2371,0.5406
963.0000,500.0000,500.0000,0.2371,0.5406
964.0000,500.0000,500.0000,0.2371,0.5406
965.0000,500.0000,500.0000,0.3174,0.5461
966.0000,412.0000,412.0000,0.3174,0.5461
967.0000,500.0000,500.0000,0.3174,0.5461
968.0000,361.0000,361.0000,0.3174,0.5461
969.0000,298.0000,298.0000,0.3174,0.5461
970.0000,370.0000,370.0000,0.3544,0.5384
971.0000,400.0000,400.0000,0.3544,0.5384
972.0000,500.0000,500.0000,0.3544,0.5384
973.0000,500.0000,500.0000,0.3544,0.5384
974.0000,500.0000,500.0000,0.3544,0.5384
975.0000,500.0000,500.0000,0.2906,0.5424
976.0000,500.0000,500.0000,0.2906,0.5424
977.0000,500.0000,500.0000,0.2906,0.5424
978.0000,500.0000,500.0000,0.2906,0.5424
979.0000,500.0000,500.0000,0.2906,0.5424
980.0000,500.0000,500.0000,0.4188,0.5445
981.0000,345.0000,345.0000,0.4188,0.5445
982.0000,500.0000,500.0000,0.4188,0.5445
983.0000,500.0000,500.0000,0.4188,0.5445
984.0000,500.0000,500.0000,0.4188,0.5445
985.0000,500.0000,500.0000,0.3352,0.5458
986.0000,500.0000,500.0000,0.3352,0.5458
987.0000,500.0000,500.0000,0.3352,0.5458
988.0000,500.0000,500.0000,0.3352,0.5458
989.0000,500.0000,500.0000,0.3352,0.5458
990.0000,500.0000,500.0000,0.1511,0.5333
991.0000,421.0000,421.0000,0.1511,0.5333
992.0000,500.0000,500.0000,0.1511,0.5333
993.0000,500.0000,500.0000,0.1511,0.5333
994.0000,500.0000,500.0000,0.1511,0.5333
995.0000,500.0000,500.0000,0.1577,0.5352
996.0000,383.0000,383.0000,0.1577,0.5352
997.0000,500.0000,500.0000,0.1577,0.5352
998.0000,500.0000,500.0000,0.1577,0.5352
999.0000,500.0000,500.0000,0.1577,0.5352
1000.0000,500.0000,500.0000,0.4129,0.5348
1001.0000,500.0000,500.0000,0.4129,0.5348
1002.0000,500.0000,500.0000,0.4129,0.5348
1003.0000,500.0000,500.0000,0.4129,0.5348
1004.0000,500.0000,500.0000,0.4129,0.5348
1005.0000,500.0000,500.0000,0.2923,0.5352
1006.0000,408.0000,408.0000,0.2923,0.5352
1007.0000,500.0000,500.0000,0.2923,0.5352
1008.0000,500.0000,500.0000,0.2923,0.5352
1009.0000,500.0000,500.0000,0.2923,0.5352
1010.0000,500.0000,500.0000,0.0894,0.5367
1011.0000,500.0000,500.0000,0.0894,0.5367
1012.0000,500.0000,500.0000,0.0894,0.5367
1013.0000,500.0000,500.0000,0.0894,0.5367
1014.0000,500.0000,500.0000,0.0894,0.5367
1015.0000,500.0000,500.0000,0.1676,0.5348
1016.0000,498.0000,498.0000,0.1676,0.5348
1017.0000,500.0000,500.0000,0.1676,0.5348
1018.0000,500.0000,500.0000,0.1676,0.5348
1019.0000,500.0000,500.0000,0.1676,0.5348
1020.0000,455.0000,455.0000,0.2668,0.5354
1021.0000,500.0000,500.0000,0.2668,0.5354
1022.0000,500.0000,500.0000,0.2668,0.5354
1023.0000,500.0000,500.0000,0.2668,0.5354
1024.0000,500.0000,500.0000,0.2668,0.5354
1025.0000,500.0000,500.0000,0.4834,0.5333
1026.0000,500.0000,500.0000,0.4834,0.5333
1027.0000,411.0000,411.0000,0.4834,0.5333
1028.0000,500.0000,500.0000,0.4834,0.5333
1029.0000,500.0000,500.0000,0.4834,0.5333
1030.0000,409.0000,409.0000,0.0064,0.5298
1031.0000,500.0000,500.0000,0.0064,0.5298
1032.0000,500.0000,500.0000,0.0064,0.5298
1033.0000,500.0000,500.0000,0.0064,0.5298
1034.0000,500.0000,500.0000,0.0064,0.5298
1035.0000,500.0000,500.0000,0.2896,0.5299
1036.0000,500.0000,500.0000,0.2896,0.5299
1037.0000,500.0000,500.0000,0.2896,0.5299
1038.0000,500.0000,500.0000,0.2896,0.5299
1039.0000,500.0000,500.0000,0.2896,0.5299
1040.0000,500.0000,500.0000,0.3557,0.5324
1041.0000,500.0000,500.0000,0.3557,0.5324
1042.0000,500.0000,500.0000,0.3557,0.5324
1043.0000,500.0000,500.0000,0.3557,0.5324
1044.0000,500.0000,500.0000,0.3557,0.5324
1045.0000,500.0000,500.0000,0.0766,0.5405
1046.0000,500.0000,500.0000,0.0766,0.5405
1047.0000,500.0000,500.0000,0.0766,0.5405
1048.0000,500.0000,500.0000,0.0766,0.5405
1049.0000,500.0000,500.0000,0.0766,0.5405
1050.0000,500.0000,500.0000,0.2927,0.5340
1051.0000,500.0000,500.0000,0.2927,0.5340
1052.0000,500.0000,500.0000,0.2927,0.5340
1053.0000,458.0000,458.0000,0.2927,0.5340
1054.0000,500.0000,500.0000,0.2927,0.5340
1055.0000,500.0000,500.0000,0.0651,0.5320
1056.0000,500.0000,500.0000,0.0651,0.5320
1057.0000,500.0000,500.0000,0.0651,0.5320
1058.0000,500.0000,500.0000,0.0651,0.5320
1059.0000,500.0000,500.0000,0.0651,0.5320
1060.0000,500.0000,500.0000,0.2810,0.5337
1061.0000,500.0000,500.0000,0.2810,0.5337
1062.0000,500.0000,500.0000,0.2810,0.5337
1063.0000,500.0000,500.0000,0.2810,0.5337
1064.0000,500.0000,500.0000,0.2810,0.5337
1065.0000,500.0000,500.0000,0.1983,0.5391
1066.0000,500.0000,500.0000,0.1983,0.5391
1067.0000,500.0000,500.0000,0.1983,0.5391
1068.0000,500.0000,500.0000,0.1983,0.5391
1069.0000,500.0000,500.0000,0.1983,0.5391
1070.0000,500.0000,500.0000,0.2491,0.5401
1071.0000,500.0000,500.0000,0.2491,0.5401
1072.0000,500.0000,500.0000,0.2491,0.5401
1073.0000,500.0000,500.0000,0.2491,0.5401
1074.0000,500.0000,500.0000,0.2491,0.5401
1075.0000,500.0000,500.0000,0.4087,0.5313
1076.0000,500.0000,500.0000,0.4087,0.5313
1077.0000,500.0000,500.0000,0.4087,0.5313
1078.0000,500.0000,500.0000,0.4087,0.5313
1079.0000,500.0000,500.0000,0.4087,0.5313
1080.0000,500.0000,500.0000,-0.0568,0.5350
1081.0000,500.0000,500.0000,-0.0568,0.5350
1082.0000,500.0000,500.0000,-0.0568,0.5350
1083.0000,500.0000,500.0000,-0.0568,0.5350
1084.0000,500.0000,500.0000,-0.0568,0.5350
1085.0000,500.0000,500.0000,0.1588,0.5370
1086.0000,500.0000,500.0000,0.1588,0.5370
1087.0000,500.0000,500.0000,0.1588,0.5370
1088.0000,500.0000,500.0000,0.1588,0.5370
1089.0000,500.0000,500.0000,0.1588,0.5370
1090.0000,500.0000,500.0000,0.2843,0.5321
1091.0000,500.0000,500.0000,0.2843,0.5321
1092.0000,500.0000,500.0000,0.2843,0.5321
1093.0000,500.0000,500.0000,0.2843,0.5321
1094.0000,500.0000,500.0000,0.2843,0.5321
1095.0000,500.0000,500.0000,0.5419,0.5346
1096.0000,500.0000,500.0000,0.5419,0.5346
1097.0000,500.0000,500.0000,0.5419,0.5346
1098.0000,500.0000,500.0000,0.5419,0.5346
1099.0000,500.0000,500.0000,0.5419,0.5346
1100.0000,500.0000,500.0000,0.6722,0.5358
1101.0000,500.0000,500.0000,0.6722,0.5358
1102.0000,500.0000,500.0000,0.6722,0.5358
1103.0000,500.0000,500.0000,0.6722,0.5358
1104.0000,500.0000,500.0000,0.6722,0.5358
1105.0000,500.0000,500.0000,0.1178,0.5393
1106.0000,500.0000,500.0000,0.1178,0.5393
1107.0000,500.0000,500.0000,0.1178,0.5393
1108.0000,500.0000,500.0000,0.1178,0.5393
