Episode, Reward, Steps, Loss, Entropy
543.0000,192.0000,192.0000,2.1466,0.5389
544.0000,176.0000,176.0000,1.3008,0.5127
545.0000,145.0000,145.0000,-7.9905,0.4845
546.0000,161.0000,161.0000,2.4415,0.5302
547.0000,137.0000,137.0000,-2.2004,0.5048
548.0000,111.0000,111.0000,3.0353,0.4949
549.0000,131.0000,131.0000,0.6039,0.5108
550.0000,130.0000,130.0000,-4.1981,0.5317
551.0000,32.0000,32.0000,-3.3190,0.4926
552.0000,117.0000,117.0000,-5.6094,0.4927
553.0000,114.0000,114.0000,1.6628,0.5254
554.0000,114.0000,114.0000,-2.5154,0.5348
555.0000,120.0000,120.0000,0.8753,0.5266
556.0000,14.0000,14.0000,2.0423,0.3813
557.0000,19.0000,19.0000,1.6694,0.4565
558.0000,97.0000,97.0000,-1.5848,0.4841
559.0000,18.0000,18.0000,-0.6486,0.5173
560.0000,108.0000,108.0000,-0.3238,0.5167
561.0000,102.0000,102.0000,5.7507,0.5017
562.0000,96.0000,96.0000,-0.9424,0.5275
563.0000,108.0000,108.0000,2.3533,0.5179
564.0000,109.0000,109.0000,-0.2749,0.5346
565.0000,103.0000,103.0000,1.3016,0.5302
566.0000,90.0000,90.0000,-3.7924,0.5133
567.0000,25.0000,25.0000,-1.8671,0.5218
568.0000,92.0000,92.0000,0.9753,0.5367
569.0000,99.0000,99.0000,-1.0643,0.5312
570.0000,21.0000,21.0000,-1.0956,0.4769
571.0000,103.0000,103.0000,-3.6204,0.5456
572.0000,23.0000,23.0000,-1.9192,0.5162
573.0000,24.0000,24.0000,-3.7687,0.4983
574.0000,60.0000,60.0000,-6.2004,0.5077
575.0000,85.0000,85.0000,-4.9955,0.5139
576.0000,19.0000,19.0000,0.6795,0.4847
577.0000,33.0000,33.0000,-0.2798,0.4944
578.0000,31.0000,31.0000,-0.3578,0.4942
579.0000,23.0000,23.0000,-0.0621,0.4873
580.0000,21.0000,21.0000,-3.3524,0.4902
581.0000,88.0000,88.0000,-0.5650,0.5430
582.0000,91.0000,91.0000,2.2423,0.5412
583.0000,20.0000,20.0000,1.0038,0.4646
584.0000,88.0000,88.0000,-3.8995,0.5275
585.0000,87.0000,87.0000,-1.6956,0.4911
586.0000,86.0000,86.0000,-1.4644,0.5279
587.0000,36.0000,36.0000,-0.1657,0.4618
588.0000,89.0000,89.0000,-3.4362,0.4980
589.0000,91.0000,91.0000,-0.8542,0.4768
590.0000,104.0000,104.0000,2.1704,0.4983
591.0000,111.0000,111.0000,-7.4272,0.4913
592.0000,110.0000,110.0000,0.1996,0.5140
593.0000,118.0000,118.0000,1.7224,0.4916
594.0000,120.0000,120.0000,-3.8509,0.5028
595.0000,104.0000,104.0000,-0.2917,0.5094
596.0000,121.0000,121.0000,-3.8060,0.4775
597.0000,117.0000,117.0000,2.5696,0.4944
598.0000,153.0000,153.0000,3.4551,0.4774
599.0000,116.0000,116.0000,1.6084,0.4765
600.0000,131.0000,131.0000,2.1850,0.4813
601.0000,140.0000,140.0000,-3.6630,0.4814
602.0000,111.0000,111.0000,-5.4097,0.4737
603.0000,143.0000,143.0000,-3.0365,0.4691
604.0000,142.0000,142.0000,4.7281,0.4535
605.0000,181.0000,181.0000,3.7871,0.4959
606.0000,189.0000,189.0000,6.0207,0.4546
607.0000,132.0000,132.0000,11.3289,0.4561
608.0000,227.0000,227.0000,-5.8921,0.4797
609.0000,216.0000,216.0000,6.6363,0.4827
610.0000,221.0000,221.0000,4.2148,0.4839
611.0000,291.0000,291.0000,-4.2332,0.4643
612.0000,361.0000,361.0000,-17.1934,0.4828
613.0000,319.0000,319.0000,6.3739,0.4823
614.0000,424.0000,424.0000,-6.9778,0.4703
615.0000,500.0000,500.0000,-9.3386,0.4814
616.0000,439.0000,439.0000,-10.9078,0.5057
617.0000,325.0000,325.0000,-11.4875,0.5153
618.0000,249.0000,249.0000,-4.9187,0.5254
619.0000,324.0000,324.0000,-10.4967,0.5194
620.0000,297.0000,297.0000,-6.6118,0.5119
621.0000,322.0000,322.0000,-9.5257,0.5387
622.0000,347.0000,347.0000,-16.4241,0.5288
623.0000,285.0000,285.0000,-12.3498,0.5143
624.0000,296.0000,296.0000,-7.7061,0.5231
625.0000,275.0000,275.0000,-10.7928,0.5230
626.0000,282.0000,282.0000,-5.3232,0.5288
627.0000,281.0000,281.0000,-8.8437,0.5142
628.0000,318.0000,318.0000,-9.2634,0.5262
629.0000,352.0000,352.0000,-7.4036,0.5160
630.0000,301.0000,301.0000,-13.8340,0.4825
631.0000,310.0000,310.0000,-10.4810,0.5198
632.0000,360.0000,360.0000,-14.6411,0.5257
633.0000,404.0000,404.0000,-14.4389,0.5406
634.0000,471.0000,471.0000,-23.0762,0.5301
635.0000,500.0000,500.0000,-8.7245,0.5139
636.0000,500.0000,500.0000,-14.0188,0.5157
637.0000,500.0000,500.0000,-18.2825,0.5218
638.0000,500.0000,500.0000,-10.4655,0.5071
639.0000,500.0000,500.0000,-11.8470,0.5132
640.0000,500.0000,500.0000,4.2595,0.5038
641.0000,500.0000,500.0000,-12.6599,0.5006
642.0000,500.0000,500.0000,-3.7044,0.4909
643.0000,500.0000,500.0000,-4.5057,0.4929
644.0000,212.0000,212.0000,-1.4085,0.4557
645.0000,500.0000,500.0000,0.2988,0.4882
646.0000,500.0000,500.0000,10.2362,0.4809
647.0000,500.0000,500.0000,-23.0367,0.4811
648.0000,500.0000,500.0000,-11.0129,0.4905
649.0000,500.0000,500.0000,-7.6947,0.4775
650.0000,500.0000,500.0000,-2.9055,0.4839
651.0000,500.0000,500.0000,1.0208,0.4820
652.0000,500.0000,500.0000,-2.3949,0.4803
653.0000,500.0000,500.0000,-5.4551,0.4865
654.0000,500.0000,500.0000,-7.2825,0.4708
655.0000,500.0000,500.0000,10.1920,0.4747
656.0000,500.0000,500.0000,-10.7315,0.4588
657.0000,500.0000,500.0000,-20.1893,0.4856
658.0000,500.0000,500.0000,4.2142,0.4845
659.0000,500.0000,500.0000,0.6431,0.4693
660.0000,500.0000,500.0000,-13.6625,0.4870
661.0000,500.0000,500.0000,0.3278,0.4675
662.0000,500.0000,500.0000,10.2128,0.4613
663.0000,500.0000,500.0000,-3.2340,0.4729
664.0000,500.0000,500.0000,12.9973,0.4651
665.0000,460.0000,460.0000,5.4905,0.4492
666.0000,500.0000,500.0000,12.9132,0.4796
667.0000,500.0000,500.0000,-6.0299,0.4744
668.0000,405.0000,405.0000,-20.7856,0.4638
669.0000,500.0000,500.0000,-12.2472,0.4766
670.0000,500.0000,500.0000,3.2555,0.4749
671.0000,500.0000,500.0000,1.3371,0.4681
672.0000,217.0000,217.0000,5.5388,0.4454
673.0000,430.0000,430.0000,-6.8416,0.4651
674.0000,262.0000,262.0000,-3.0852,0.4543
675.0000,175.0000,175.0000,-7.4360,0.4570
676.0000,500.0000,500.0000,-8.1652,0.4746
677.0000,500.0000,500.0000,-9.1823,0.4750
678.0000,500.0000,500.0000,-5.2880,0.4786
679.0000,500.0000,500.0000,-7.0161,0.4835
680.0000,240.0000,240.0000,-2.0388,0.4494
681.0000,139.0000,139.0000,5.0880,0.4409
682.0000,500.0000,500.0000,-16.9055,0.4960
683.0000,480.0000,480.0000,-20.0636,0.4933
684.0000,442.0000,442.0000,-9.6492,0.4978
685.0000,500.0000,500.0000,-25.2476,0.4832
686.0000,500.0000,500.0000,6.6575,0.4840
687.0000,411.0000,411.0000,-9.0261,0.4917
688.0000,416.0000,416.0000,-8.0274,0.4943
689.0000,494.0000,494.0000,-13.6448,0.5123
690.0000,425.0000,425.0000,-22.0199,0.4759
691.0000,253.0000,253.0000,-11.2890,0.4596
692.0000,423.0000,423.0000,-13.1599,0.4885
693.0000,324.0000,324.0000,3.4676,0.4654
694.0000,368.0000,368.0000,-18.9667,0.4820
695.0000,131.0000,131.0000,-1.4602,0.4261
696.0000,500.0000,500.0000,-3.0096,0.4778
697.0000,380.0000,380.0000,-7.8574,0.4574
698.0000,271.0000,271.0000,-1.1718,0.4513
699.0000,298.0000,298.0000,-8.3219,0.4417
700.0000,500.0000,500.0000,2.4106,0.4501
701.0000,500.0000,500.0000,-5.2887,0.4595
702.0000,500.0000,500.0000,-2.9289,0.4549
703.0000,407.0000,407.0000,-1.4583,0.4536
704.0000,427.0000,427.0000,-0.3654,0.4244
705.0000,406.0000,406.0000,-10.8487,0.4291
706.0000,500.0000,500.0000,-4.1735,0.4322
707.0000,500.0000,500.0000,-0.1068,0.4254
708.0000,500.0000,500.0000,-15.4178,0.4266
709.0000,455.0000,455.0000,-13.2697,0.4245
710.0000,313.0000,313.0000,4.4752,0.4105
711.0000,500.0000,500.0000,1.3278,0.4198
712.0000,500.0000,500.0000,0.7127,0.4217
713.0000,500.0000,500.0000,-8.2759,0.4130
714.0000,500.0000,500.0000,-4.5424,0.4147
715.0000,365.0000,365.0000,0.2374,0.3994
716.0000,379.0000,379.0000,0.8374,0.3931
717.0000,336.0000,336.0000,-0.9543,0.3943
718.0000,500.0000,500.0000,6.0263,0.4036
719.0000,500.0000,500.0000,23.4993,0.3923
720.0000,500.0000,500.0000,0.3407,0.3972
721.0000,500.0000,500.0000,5.4029,0.3906
722.0000,500.0000,500.0000,-5.4742,0.3894
723.0000,500.0000,500.0000,11.4690,0.3977
724.0000,500.0000,500.0000,-11.8261,0.4005
725.0000,500.0000,500.0000,-2.8325,0.4007
726.0000,500.0000,500.0000,2.0468,0.3922
727.0000,304.0000,304.0000,-7.9772,0.3885
728.0000,500.0000,500.0000,2.9755,0.4075
729.0000,500.0000,500.0000,-0.7224,0.4116
730.0000,500.0000,500.0000,5.2840,0.3944
731.0000,500.0000,500.0000,-15.8380,0.3980
732.0000,500.0000,500.0000,3.9619,0.4026
733.0000,500.0000,500.0000,14.7922,0.4043
734.0000,500.0000,500.0000,13.6054,0.3998
735.0000,500.0000,500.0000,-20.0218,0.4054
736.0000,500.0000,500.0000,-1.2373,0.4070
737.0000,500.0000,500.0000,2.0931,0.4010
738.0000,500.0000,500.0000,10.3477,0.4129
739.0000,500.0000,500.0000,6.9080,0.4080
740.0000,500.0000,500.0000,-7.1531,0.4192
741.0000,500.0000,500.0000,6.0527,0.4140
742.0000,500.0000,500.0000,9.9218,0.4162
743.0000,500.0000,500.0000,-3.8121,0.4308
744.0000,499.0000,499.0000,19.5159,0.4164
745.0000,413.0000,413.0000,-2.7073,0.4313
746.0000,413.0000,413.0000,-5.7332,0.4401
747.0000,376.0000,376.0000,10.7591,0.4238
748.0000,305.0000,305.0000,-3.1267,0.4221
749.0000,290.0000,290.0000,-3.9894,0.4368
750.0000,295.0000,295.0000,4.0002,0.4081
751.0000,256.0000,256.0000,-2.2355,0.4303
752.0000,311.0000,311.0000,-10.2520,0.4366
753.0000,308.0000,308.0000,-7.8974,0.4395
754.0000,304.0000,304.0000,-3.1351,0.4543
755.0000,273.0000,273.0000,2.0615,0.4348
756.0000,263.0000,263.0000,-0.6285,0.4467
757.0000,225.0000,225.0000,1.7219,0.4378
758.0000,232.0000,232.0000,-3.6220,0.4560
759.0000,235.0000,235.0000,-12.6922,0.4389
760.0000,226.0000,226.0000,1.3525,0.4441
761.0000,189.0000,189.0000,-3.7265,0.4559
762.0000,182.0000,182.0000,2.8266,0.4345
763.0000,171.0000,171.0000,-2.6599,0.4474
764.0000,168.0000,168.0000,2.8304,0.4470
765.0000,195.0000,195.0000,8.9419,0.4486
766.0000,179.0000,179.0000,-7.4997,0.4539
767.0000,167.0000,167.0000,-2.5900,0.4536
768.0000,152.0000,152.0000,4.4651,0.4407
769.0000,191.0000,191.0000,6.9662,0.4312
770.0000,149.0000,149.0000,0.3037,0.4544
771.0000,140.0000,140.0000,6.8368,0.4094
772.0000,21.0000,21.0000,-4.1051,0.3316
773.0000,156.0000,156.0000,-13.0759,0.4565
774.0000,150.0000,150.0000,-6.4373,0.4719
775.0000,153.0000,153.0000,-5.5747,0.4683
776.0000,135.0000,135.0000,-0.2419,0.4568
777.0000,126.0000,126.0000,-2.0356,0.4575
778.0000,121.0000,121.0000,-1.9317,0.4589
779.0000,127.0000,127.0000,-0.3119,0.4618
780.0000,133.0000,133.0000,0.0416,0.4587
781.0000,131.0000,131.0000,6.4920,0.4537
782.0000,33.0000,33.0000,-12.3985,0.4497
783.0000,124.0000,124.0000,0.1528,0.4571
784.0000,27.0000,27.0000,-2.6285,0.4267
785.0000,111.0000,111.0000,2.1841,0.4504
786.0000,115.0000,115.0000,0.4570,0.4579
787.0000,99.0000,99.0000,-3.3318,0.4316
788.0000,16.0000,16.0000,1.4526,0.3236
789.0000,116.0000,116.0000,-7.1077,0.4536
790.0000,132.0000,132.0000,-8.0905,0.4570
791.0000,119.0000,119.0000,0.0533,0.4458
792.0000,138.0000,138.0000,-0.6851,0.4629
793.0000,122.0000,122.0000,2.8661,0.4443
794.0000,146.0000,146.0000,6.9147,0.4441
795.0000,129.0000,129.0000,-3.6524,0.4565
796.0000,142.0000,142.0000,3.2726,0.4648
797.0000,116.0000,116.0000,1.1862,0.4316
798.0000,136.0000,136.0000,-5.7372,0.4509
799.0000,137.0000,137.0000,0.6986,0.4559
800.0000,141.0000,141.0000,1.0301,0.4610
801.0000,133.0000,133.0000,-3.6475,0.4663
802.0000,129.0000,129.0000,-4.2391,0.4612
803.0000,129.0000,129.0000,2.3584,0.4698
804.0000,143.0000,143.0000,-0.7899,0.4469
805.0000,128.0000,128.0000,-2.9446,0.4531
806.0000,130.0000,130.0000,6.1117,0.4585
807.0000,131.0000,131.0000,0.1971,0.4494
808.0000,131.0000,131.0000,0.4272,0.4614
809.0000,148.0000,148.0000,-0.3875,0.4547
810.0000,143.0000,143.0000,-5.5900,0.4495
811.0000,127.0000,127.0000,-7.1938,0.4429
812.0000,151.0000,151.0000,3.4935,0.4389
813.0000,117.0000,117.0000,7.3129,0.4145
814.0000,134.0000,134.0000,-6.0498,0.4299
815.0000,136.0000,136.0000,1.1165,0.4692
816.0000,117.0000,117.0000,-2.0749,0.4562
817.0000,134.0000,134.0000,1.2719,0.4335
818.0000,138.0000,138.0000,-2.8902,0.4699
819.0000,135.0000,135.0000,-1.8174,0.4488
820.0000,151.0000,151.0000,-8.4911,0.4385
821.0000,130.0000,130.0000,3.9184,0.4515
822.0000,125.0000,125.0000,1.9292,0.4456
823.0000,142.0000,142.0000,-0.5386,0.4610
824.0000,140.0000,140.0000,-6.6177,0.4440
825.0000,121.0000,121.0000,-3.7889,0.4346
826.0000,135.0000,135.0000,-6.5783,0.4455
827.0000,149.0000,149.0000,-8.3117,0.4491
828.0000,154.0000,154.0000,-4.1514,0.4618
829.0000,153.0000,153.0000,-2.5872,0.4465
830.0000,151.0000,151.0000,-6.5831,0.4311
831.0000,177.0000,177.0000,-1.6294,0.4510
832.0000,147.0000,147.0000,5.6436,0.4338
833.0000,171.0000,171.0000,-8.7537,0.4513
834.0000,160.0000,160.0000,9.6625,0.4161
835.0000,173.0000,173.0000,-5.7882,0.4448
836.0000,167.0000,167.0000,-3.5200,0.4416
837.0000,147.0000,147.0000,-2.4986,0.4328
838.0000,175.0000,175.0000,4.8658,0.4392
839.0000,166.0000,166.0000,6.0638,0.4454
840.0000,24.0000,24.0000,-0.9719,0.3763
841.0000,161.0000,161.0000,-7.8245,0.4583
842.0000,171.0000,171.0000,9.3915,0.4382
843.0000,154.0000,154.0000,-0.4026,0.4180
844.0000,164.0000,164.0000,-3.2323,0.4432
845.0000,166.0000,166.0000,-3.3297,0.4368
846.0000,150.0000,150.0000,0.5174,0.4331
847.0000,145.0000,145.0000,-1.4023,0.4309
848.0000,140.0000,140.0000,-1.7209,0.4065
849.0000,162.0000,162.0000,2.4965,0.4523
850.0000,156.0000,156.0000,-3.3483,0.4628
851.0000,143.0000,143.0000,3.3193,0.4307
852.0000,178.0000,178.0000,-1.4277,0.4441
853.0000,123.0000,123.0000,2.5992,0.4082
854.0000,150.0000,150.0000,1.4685,0.4536
855.0000,159.0000,159.0000,-7.8662,0.4550
856.0000,150.0000,150.0000,-10.7041,0.4332
857.0000,135.0000,135.0000,1.0847,0.4353
858.0000,155.0000,155.0000,-8.2859,0.4563
859.0000,138.0000,138.0000,7.0437,0.4292
860.0000,169.0000,169.0000,-7.5635,0.4553
861.0000,156.0000,156.0000,-0.1052,0.4351
862.0000,174.0000,174.0000,3.4071,0.4437
863.0000,157.0000,157.0000,-6.1616,0.4388
864.0000,200.0000,200.0000,2.6690,0.4389
865.0000,168.0000,168.0000,0.4671,0.4336
866.0000,204.0000,204.0000,-2.2060,0.4583
867.0000,200.0000,200.0000,-13.4207,0.4659
868.0000,201.0000,201.0000,-1.1680,0.4430
869.0000,220.0000,220.0000,-4.5965,0.4546
870.0000,192.0000,192.0000,-2.0144,0.4528
871.0000,189.0000,189.0000,-10.3560,0.4327
872.0000,199.0000,199.0000,-0.9176,0.4507
873.0000,229.0000,229.0000,3.7570,0.4334
874.0000,207.0000,207.0000,0.4021,0.4497
875.0000,208.0000,208.0000,-13.5046,0.4387
876.0000,198.0000,198.0000,-9.9914,0.4363
877.0000,214.0000,214.0000,2.9202,0.4603
878.0000,182.0000,182.0000,-7.0124,0.4483
879.0000,194.0000,194.0000,-3.5127,0.4415
880.0000,221.0000,221.0000,1.2565,0.4493
881.0000,197.0000,197.0000,3.1297,0.4373
882.0000,173.0000,173.0000,-0.2880,0.4259
883.0000,207.0000,207.0000,-9.2091,0.4313
884.0000,228.0000,228.0000,4.0237,0.4309
885.0000,213.0000,213.0000,-6.2096,0.4375
886.0000,232.0000,232.0000,1.2413,0.4390
887.0000,250.0000,250.0000,-9.5788,0.4492
888.0000,227.0000,227.0000,-10.5310,0.4512
889.0000,205.0000,205.0000,0.7346,0.4178
890.0000,227.0000,227.0000,-0.5359,0.4328
891.0000,191.0000,191.0000,2.0941,0.4095
892.0000,199.0000,199.0000,-0.6737,0.4291
893.0000,193.0000,193.0000,-4.8275,0.4332
894.0000,192.0000,192.0000,-4.0175,0.4511
895.0000,200.0000,200.0000,-3.3040,0.4346
896.0000,205.0000,205.0000,-6.2156,0.4479
897.0000,164.0000,164.0000,-1.9356,0.4237
898.0000,168.0000,168.0000,3.0669,0.4290
899.0000,200.0000,200.0000,-6.1003,0.4160
900.0000,190.0000,190.0000,1.3543,0.4309
901.0000,176.0000,176.0000,-5.7387,0.4265
902.0000,243.0000,243.0000,-3.9904,0.4465
903.0000,181.0000,181.0000,0.7986,0.4140
904.0000,243.0000,243.0000,-3.5348,0.4391
905.0000,247.0000,247.0000,6.8709,0.4381
906.0000,260.0000,260.0000,2.7814,0.4464
907.0000,255.0000,255.0000,-6.3281,0.4360
908.0000,241.0000,241.0000,2.0832,0.4244
909.0000,302.0000,302.0000,1.3984,0.4290
910.0000,280.0000,280.0000,-10.3370,0.4283
911.0000,276.0000,276.0000,-11.7566,0.4508
912.0000,336.0000,336.0000,-10.6763,0.4360
913.0000,328.0000,328.0000,-4.5345,0.4445
914.0000,372.0000,372.0000,0.6883,0.4357
915.0000,361.0000,361.0000,5.0773,0.4337
916.0000,410.0000,410.0000,-21.8439,0.4350
917.0000,351.0000,351.0000,-9.2089,0.4326
918.0000,351.0000,351.0000,-8.9411,0.4248
919.0000,355.0000,355.0000,-6.5184,0.4248
920.0000,430.0000,430.0000,-14.5142,0.4349
921.0000,293.0000,293.0000,0.5437,0.4239
922.0000,344.0000,344.0000,4.7732,0.4349
923.0000,317.0000,317.0000,-8.5874,0.4140
924.0000,327.0000,327.0000,-3.3538,0.4248
925.0000,345.0000,345.0000,-8.5617,0.4109
926.0000,388.0000,388.0000,-1.6860,0.4191
927.0000,396.0000,396.0000,7.9662,0.4158
928.0000,469.0000,469.0000,-0.1312,0.4114
929.0000,500.0000,500.0000,-27.1217,0.4153
930.0000,498.0000,498.0000,-2.6562,0.4125
931.0000,500.0000,500.0000,4.9318,0.4073
932.0000,500.0000,500.0000,-18.1003,0.4051
933.0000,500.0000,500.0000,18.7562,0.3979
934.0000,500.0000,500.0000,4.1509,0.3958
935.0000,500.0000,500.0000,12.4180,0.3995
936.0000,500.0000,500.0000,14.7290,0.3906
937.0000,500.0000,500.0000,10.2493,0.3855
938.0000,500.0000,500.0000,-0.0167,0.4087
939.0000,313.0000,313.0000,-2.5240,0.4062
940.0000,221.0000,221.0000,-13.9054,0.3882
941.0000,332.0000,332.0000,-19.0757,0.3949
942.0000,319.0000,319.0000,-3.1184,0.4203
943.0000,241.0000,241.0000,1.1860,0.3975
944.0000,355.0000,355.0000,-2.8582,0.3983
945.0000,324.0000,324.0000,1.4110,0.3998
946.0000,168.0000,168.0000,-1.6585,0.3997
947.0000,246.0000,246.0000,-5.6621,0.3929
948.0000,500.0000,500.0000,-19.6947,0.3996
949.0000,325.0000,325.0000,-5.2285,0.3935
950.0000,297.0000,297.0000,7.6825,0.4049
951.0000,230.0000,230.0000,-7.6289,0.4088
952.0000,188.0000,188.0000,4.4212,0.3813
953.0000,334.0000,334.0000,-1.7792,0.4035
954.0000,248.0000,248.0000,1.6850,0.3907
955.0000,298.0000,298.0000,-5.4222,0.4066
956.0000,334.0000,334.0000,-6.7919,0.4104
957.0000,321.0000,321.0000,5.9894,0.4124
958.0000,229.0000,229.0000,-0.3512,0.3979
959.0000,179.0000,179.0000,-2.5328,0.4119
960.0000,172.0000,172.0000,1.1369,0.3945
961.0000,289.0000,289.0000,0.9694,0.3974
962.0000,500.0000,500.0000,9.6691,0.4070
963.0000,255.0000,255.0000,1.3521,0.4052
964.0000,255.0000,255.0000,-8.2120,0.3989
965.0000,155.0000,155.0000,1.6627,0.4085
966.0000,429.0000,429.0000,-2.1410,0.4062
967.0000,174.0000,174.0000,4.2245,0.3993
968.0000,453.0000,453.0000,-9.1193,0.4138
969.0000,407.0000,407.0000,-5.1706,0.4195
970.0000,500.0000,500.0000,4.2477,0.4220
971.0000,498.0000,498.0000,4.7606,0.4208
972.0000,457.0000,457.0000,-13.9168,0.4110
973.0000,500.0000,500.0000,-15.9954,0.4371
974.0000,500.0000,500.0000,-15.8546,0.4349
975.0000,500.0000,500.0000,2.2787,0.4466
976.0000,500.0000,500.0000,-2.7239,0.4419
977.0000,500.0000,500.0000,2.2113,0.4460
978.0000,500.0000,500.0000,-3.5431,0.4495
979.0000,500.0000,500.0000,9.8728,0.4505
980.0000,500.0000,500.0000,-4.3234,0.4625
981.0000,500.0000,500.0000,-3.4473,0.4629
982.0000,441.0000,441.0000,-1.7172,0.4740
983.0000,500.0000,500.0000,-4.4685,0.4819
984.0000,374.0000,374.0000,-13.0529,0.4581
985.0000,363.0000,363.0000,-18.2800,0.4700
986.0000,392.0000,392.0000,-16.7548,0.4546
987.0000,500.0000,500.0000,-1.6755,0.4849
988.0000,500.0000,500.0000,-9.0677,0.4692
989.0000,500.0000,500.0000,-8.8426,0.4859
990.0000,500.0000,500.0000,-13.2491,0.4658
991.0000,500.0000,500.0000,-4.1801,0.4694
992.0000,500.0000,500.0000,-10.7603,0.4714
993.0000,500.0000,500.0000,-6.4204,0.4711
994.0000,500.0000,500.0000,-10.5859,0.4707
995.0000,500.0000,500.0000,4.0731,0.4740
996.0000,500.0000,500.0000,-21.5549,0.4676
997.0000,500.0000,500.0000,-25.5941,0.4723
998.0000,355.0000,355.0000,4.7415,0.4358
999.0000,500.0000,500.0000,-8.7737,0.4598
1000.0000,438.0000,438.0000,-6.8177,0.4633
1001.0000,488.0000,488.0000,9.6632,0.4452
1002.0000,283.0000,283.0000,0.7835,0.4488
1003.0000,500.0000,500.0000,-9.8792,0.4657
1004.0000,500.0000,500.0000,7.5583,0.4475
1005.0000,500.0000,500.0000,3.3229,0.4585
1006.0000,500.0000,500.0000,-7.1985,0.4575
1007.0000,104.0000,104.0000,-14.5518,0.3804
1008.0000,500.0000,500.0000,-11.5989,0.4585
1009.0000,500.0000,500.0000,-13.4943,0.4670
1010.0000,500.0000,500.0000,9.1496,0.4665
1011.0000,500.0000,500.0000,-23.4552,0.4729
1012.0000,500.0000,500.0000,-20.2603,0.4664
1013.0000,500.0000,500.0000,-9.7592,0.4666
1014.0000,243.0000,243.0000,-10.3527,0.4502
1015.0000,333.0000,333.0000,-2.0045,0.4526
1016.0000,400.0000,400.0000,-13.6091,0.4667
1017.0000,241.0000,241.0000,-9.3264,0.4527
1018.0000,340.0000,340.0000,-13.9059,0.4580
1019.0000,380.0000,380.0000,-7.7587,0.4644
1020.0000,261.0000,261.0000,-4.0907,0.4329
1021.0000,236.0000,236.0000,-22.3455,0.4395
1022.0000,211.0000,211.0000,-0.7148,0.4374
1023.0000,245.0000,245.0000,-9.3417,0.4307
1024.0000,234.0000,234.0000,-6.0378,0.4330
1025.0000,227.0000,227.0000,-9.3701,0.4340
1026.0000,248.0000,248.0000,-1.5318,0.4388
1027.0000,249.0000,249.0000,-14.5471,0.4305
1028.0000,249.0000,249.0000,-2.0769,0.4379
1029.0000,243.0000,243.0000,-1.8360,0.4216
1030.0000,224.0000,224.0000,-12.7527,0.4223
1031.0000,210.0000,210.0000,-13.0993,0.4318
1032.0000,237.0000,237.0000,-4.9969,0.4379
1033.0000,181.0000,181.0000,-12.5284,0.4282
1034.0000,187.0000,187.0000,-6.0179,0.4194
1035.0000,184.0000,184.0000,1.3106,0.4221
1036.0000,200.0000,200.0000,-8.1268,0.4167
1037.0000,177.0000,177.0000,-5.9690,0.4156
1038.0000,190.0000,190.0000,-6.0848,0.4066
1039.0000,159.0000,159.0000,-10.1839,0.4304
1040.0000,173.0000,173.0000,-0.0371,0.4150
1041.0000,208.0000,208.0000,-15.3479,0.4116
1042.0000,219.0000,219.0000,6.3129,0.4121
1043.0000,215.0000,215.0000,-12.1940,0.4054
1044.0000,227.0000,227.0000,-7.4780,0.4155
1045.0000,259.0000,259.0000,-8.6125,0.4210
1046.0000,222.0000,222.0000,4.0744,0.4128
1047.0000,228.0000,228.0000,-4.9818,0.3995
1048.0000,321.0000,321.0000,-19.0959,0.4047
1049.0000,269.0000,269.0000,-2.0182,0.4233
1050.0000,231.0000,231.0000,-7.1946,0.4066
1051.0000,315.0000,315.0000,-7.3642,0.4218
1052.0000,324.0000,324.0000,1.2666,0.4109
1053.0000,248.0000,248.0000,-4.2615,0.4130
1054.0000,302.0000,302.0000,-11.5773,0.4114
1055.0000,400.0000,400.0000,4.4882,0.4168
1056.0000,354.0000,354.0000,-10.7970,0.4312
1057.0000,349.0000,349.0000,-8.5539,0.4188
1058.0000,276.0000,276.0000,-14.2699,0.4117
1059.0000,335.0000,335.0000,-11.9625,0.4134
1060.0000,210.0000,210.0000,-4.5881,0.4079
1061.0000,295.0000,295.0000,-5.0362,0.4234
1062.0000,246.0000,246.0000,3.6112,0.4077
1063.0000,231.0000,231.0000,-0.3241,0.4205
1064.0000,202.0000,202.0000,-7.9887,0.4098
1065.0000,217.0000,217.0000,-3.3760,0.4171
1066.0000,210.0000,210.0000,-1.5629,0.4210
1067.0000,197.0000,197.0000,-7.8025,0.3901
1068.0000,182.0000,182.0000,-6.4256,0.3859
1069.0000,195.0000,195.0000,-5.8168,0.4141
1070.0000,198.0000,198.0000,-1.6133,0.4121
1071.0000,170.0000,170.0000,-1.8597,0.4002
1072.0000,232.0000,232.0000,-1.0811,0.3971
1073.0000,190.0000,190.0000,-3.7197,0.4047
1074.0000,207.0000,207.0000,-3.6506,0.3950
1075.0000,207.0000,207.0000,-6.1279,0.4041
1076.0000,227.0000,227.0000,-4.2396,0.3978
1077.0000,210.0000,210.0000,-11.9976,0.4063
1078.0000,216.0000,216.0000,-18.2009,0.4054
1079.0000,190.0000,190.0000,-3.1554,0.3993
1080.0000,175.0000,175.0000,-1.6082,0.4231
1081.0000,192.0000,192.0000,-16.8947,0.3835
1082.0000,201.0000,201.0000,-5.9980,0.4031
1083.0000,217.0000,217.0000,3.9817,0.4000
